5401c145837745b1f64c41a842da3c.m,0.0122352
f16a4633dc294dbb88a72323e2cf13.m,0.0146364
c2f4cb6e86848c7cff3e83ef5c3511.m,0.0119236
9d30c10a5bd82b1e31f67b689c8c63.m,0.0639147
9016059c4dbfe57f6cc94005e21b63.m,0.0688532
81a47784b34f851b3fbe7d92f03d62.m,0.0272826
7dfcc3e4bc0da27e12b3e87baf9635.m,0.0309976
edfa1bdbfb07c77fd3678444425fd8.m,0.0193093
3f61ec591a109b488e1cdffab72326.m,0.060289
9ba6fb589ea9cf35728df48617c722.m,0.0399075
65d4998b1cc6d015e9343ffbadab42.m,0.0161481
64079047f3d34bc2902c338b9e114a.m,0.00960683
7d195512ee459fe8509206b57787d1.m,0.0177632
f59c34efafe4718dbbf428f1870630.m,0.0794209
eb5048a9874c1031cb9dd7859abba5.m,0.0112749
e7d0752c0e8c4dbcd521892827190f.m,0.0438277
413bc546c5eb62901e87967523f80a.m,0.0943351
c3bb44b20b9beb14ba93ef6539a676.m,0.149611
b697f4bcc3baefb96b35dff07d87ca.m,0.00687615
037ae7d2706c7f842fb1cfdf11952e.m,0.0071173
40e09e5220be8bd0702a113cddc41c.m,0.00605591
453934691a42917f26241964fe27ca.m,0.0101591
314f4670847a7c63dd085cca2fac5b.m,0.0105528
195d73e8b2d2b882f54b9175ec2fee.m,0.0103575
a07cabbf32a41a438fa43d0770864b.m,0.0085733
1cdebf61b09f5cd2a8f29021eacd4e.m,0.0265712
906a181239ad21447fb934daa2416d.m,0.00688787
14f53080b0d559f5057620190b2d00.m,0.00630659
3b2d54c3efce401ebd013d9cc20957.m,0.00786458
c6bd69305667c1d183256746dd4118.m,0.00891951
89a8030a2e1d305ca59cb96f5dc6b5.m,0.00688041
8b84b47fd205f3d5b0c675f57eda6c.m,0.0392007
a10ece131f67187965128bd098b7fc.m,0.0230092
5e9eb4366334f024f8abcba94c9430.m,0.0103014
5df11f36d181d34cf14856b4cccf27.m,0.00910011
741b02e5b2bd2a6741c68b4caf9e92.m,0.122907
122e2a76a7f386792e94fe9dddd084.m,0.0212807
d8dc409d8b76749010ad38d95adef8.m,0.047267
80261330c8f4a4b98ce4331bc547df.m,0.0915781
5ca1afb5f36d6f7007f697da90d179.m,0.089749
d0cb88d9f0a992ae3bed9ce6aa5c2d.m,0.374408
67f0bd3dd1fb932fe6ae02cc84e173.m,0.0125333
8bdf8840e45d8d3da99911656b6cc8.m,0.0158305
99dda42e41209dea44b35dbfd0ff2d.m,0.0390458
a003cd12dcebf99c4dd45eaf180623.m,0.0522245
820ba000a6361240e168d71d2ac36e.m,0.034557
7e1330460dd0855129ffe55b54db80.m,0.0912611
593833c88620a709fbaf6c13785ac7.m,0.0227709
f45160aa4f5a5b1a738059e05f29fb.m,0.0122175
025b4827f74db3a2597efb3c242e78.m,0.117727
7287a6ea8b6d975c243daca18dd9ab.m,0.0680386
2b415213268f8d42d5cbc9099d1982.m,0.0146067
ff9aafc353d1cc52c66e650bd897b9.m,0.0306205
d85e5d2abedae678d6c65ea06b9c50.m,0.0278229
2c4eb4e904ef6e4895c25972c1da70.m,0.042869
d33ffc3e056c01f5ab0488969cae27.m,0.0370507
b37ec15f36d014b2cd54de59581d80.m,0.00735242
a5e634249633cd6db068e7999bf385.m,0.0101655
b08108903066cfad13438d55a5eecc.m,0.00773078
6bc614d1cf866728b321435cfe5132.m,0.0101648
81ab19031a574461597698734c20ea.m,0.0176976
84e6e8430bd933aa63c66cef2e210b.m,0.00971237
01855a46982958355a1a985944ca99.m,1.39722
b751e3d34b689513c1738fe8157b09.m,0.045128
4b9afac9e50bb89f78cf66264e923d.m,0.0594651
8985b801c0c4056437a797062df375.m,0.0797767
6cff55a07e018f7ed7cccd55252da1.m,0.0103679
575eecbb8056796b31e2999d875cab.m,0.0109039
e1038397e945ee5c57f0dd26fc76f3.m,0.0102773
e91e648030a93390c7ffc8a7951f44.m,0.00979601
7e59d3336dad298114427a2961e6ae.m,0.0409505
37f837f906c9802a73391b86e7108c.m,0.0288452
fc0ffe4af3662b5d8416024e7a8bed.m,0.0104146
4618e77c8784a03b82cc21d9b1700b.m,0.0113989
605ac0be31dcaa982da5f26874d67e.m,0.00834338
0389a311f911d415b6cdb9b0876d51.m,0.00849065
213fd7319deeac16aefb43b1905edf.m,0.00836005
7bf42b59c7dcbf2e9ea477e8f69ecf.m,0.00710529
12dd75cf57fce1e17c87ce9716eff1.m,0.00975629
73a3693e2d80086366f9bbf5a7f9a9.m,0.00822856
0ecce8d80d2ae2ef62a8a54a9f1f26.m,0.00849384
9116272b21db3efc9544cf8b455b93.m,0.0100132
6269558113d0574305e0174674f94c.m,0.00746333
5ed16dc90c140c0ecf0ed05ace39d5.m,0.00726707
542449409f4cfddad6240e659283d2.m,0.00780939
7c7de392721824374941afe2d31257.m,0.00627835
6efa147a1d2e883bbe87bdd4a8f6fb.m,0.0078879
226733be651917fd65960a6176ac2d.m,0.0068314
9ef05eae10b624372b4a1d8c9dc571.m,0.0277434
fcf0644dda1d30679c68056e474b82.m,0.00647455
c2d96907f3955b03b861460eee6a60.m,0.091566
4198c6447ae9577cbe070f4175c55f.m,0.0122676
513cd4501a9040576bb02ac4eb0ee7.m,0.0524816
8079e4b4972b037f44724c13fab6d6.m,0.0126389
04044a9b06f47f9b5620a1edc0b9fc.m,0.0088182
4cfc07b9732876609acce2f44c6726.m,0.164396
faa6b4d3c0fd5fd37fc249cd31e35c.m,0.0169407
6386d4c6959dcb7493b02664609cc7.m,0.0446664
860c7b54dd495cd7505da3acdf8f97.m,0.0818961
a9e66c1734aed8ddd20e3adac49063.m,0.0426032
ccf4e5510fea86a8b389c1dc61d7ef.m,0.0245268
6cc21f3849608e7f285284d123ab3c.m,0.104847
e2a27bd1e62e0363616a2f7d1ec5ef.m,0.0151805
aced42f8a7fc86d1c19e0f0902a6d3.m,0.0258882
7285ce6a8e0b6a99c870e8a8f6bd82.m,0.00610003
9e64fd503bfd1a80ed240361fcd00e.m,0.00788187
d14119dc63cdba4b2cbb9b38a29280.m,0.0196176
b2a770a2db7bc90212fceddb6c4a62.m,0.0170382
f402a4bb06f938b3766105d830aaeb.m,0.0135924
60dd89af080588a212661ccc9715f6.m,0.00698648
f2f180224d16d60e43e510cf469fc0.m,0.00685316
865201979f0ecf7bdff33ae9d8b7ac.m,0.130798
b391fdb176aac8e7640062def70e3a.m,0.00976752
8db9a1ddf894e7133491017d34d2e4.m,0.111369
ad9b211706cde366f83f2518ccdd16.m,0.0115003
a529cbbd85984c414185671e4ae71d.m,0.107706
70f83d2a10f52da4c314d48ffff43b.m,0.0658542
cc2a47dd2e8f02a3bf1a0beba72aa6.m,0.0388095
f0c5548bd6a94b055cb35099f90cd7.m,0.00891074
fcae402dd57e0708b15357112f0780.m,0.0115738
4241ecbc502d41176988633ea5265c.m,0.049885
cc3e21b01430857b16b853f2a05b2b.m,0.0158707
f4bca592152828285f6237d51beed8.m,0.026023
47e530be33e58191cd5add834cb478.m,0.0460906
29583a7c6e2db60a26c0805cc81af2.m,0.194048
41eee11f5757de37ef909d45271d7f.m,0.00662247
ed2e62af04e3a9ffa2911e01d8600a.m,0.00604717
18043fb4cd2dc63ce303fd2b9b8b98.m,0.00801534
feb86775dcdb97a65e233311b3d346.m,0.180453
09b78dba3b72e1e7f3efde11d1d601.m,0.052901
60da50aeb3f3264c106e3363c4cb6d.m,0.00989941
e9cc39aa69cd76fb69dffadf88c0ef.m,0.00977297
f0b071f15b18fd50b02735d8a7aba1.m,0.00611394
23915026d5ee9cf303b5442cc11b9d.m,0.0492893
73e895162c927ceb6ff3cec1c4178d.m,0.0503604
2cd462471abd91a76843fcc119efa5.m,0.00770898
fe3b6b67f2a26f6db0a943f198de9c.m,0.0735851
2b8a50bc0166986f1dcb750fe14b17.m,0.0228717
a819dda05469257b77265131e8983b.m,0.00579969
660971f011769d02754d7e822b3623.m,0.00629564
0aa65d90f2bebe52c546aa40391ef7.m,0.0217751
ada6dc53e43f7e294a57b186bdcd75.m,0.00809668
2aa561d1dc4c91783dff222724b19f.m,0.0155781
37b12272869649e8742f8e7f85b1c1.m,0.00699742
62238de2ba810836cb755eb559b241.m,0.0107778
78a6b9645b758ee6236db3bcd4647c.m,0.0243296
318972d0840e202fdea113d8b6b4c3.m,0.00568512
b844e28ab18cac50558f3d6779b720.m,0.00720295
095066959810d32158a8e69023431f.m,0.00887416
fb0c114b39f8237bffa54d8c64fd3f.m,0.0247104
addd93701fa3aba601c90389ade2ce.m,0.00688344
9115a628790e2ed6b5a687a2ca190a.m,0.00659714
69cb657ba6057690ccc0d2cadefab9.m,0.138054
3872f0427e0c5d17cf354ea591fa0e.m,0.0663675
b0da8c15d64b3caa4a362aa5b58f3a.m,0.015507
341f9bf9231d6d6f2bfcb874df5593.m,0.00697236
fd7ee7c8120a789a6eeb476635ab95.m,0.00887495
75dd16882d6234e44db5a5d25fae0c.m,0.00809929
7246cede26d049d37360888cf99ada.m,0.0152846
06161410a1197547e2aa7cebc71946.m,0.0535607
3c48e7e454fda62433c0618ff371b1.m,0.00784341
a081363e4c9f70b8bbcbe444841eaf.m,0.00682587
6109305526431d1e1b1485e2093428.m,0.0333606
f9c0ac4122cb8d4644ef45eba8edec.m,0.00644955
2ee27b2cc07b0ae6f0c88b386615b1.m,0.005633
7e8f62c8ec87384375026a1de737e8.m,0.00849732
f8533a39d9a3dc0d25e0f4dc06dfba.m,0.00760757
80a94098ca7d8116fe60505f7b00a1.m,0.051719
59fc2c4a65468896582609f352d850.m,0.145732
54e5fdb25ae9d3092fd9ae9aeb5fa6.m,0.04225
fd727a289affaadde05501a29551ef.m,0.0224075
7b9e24c1542e1d1482de166119d53f.m,0.0123627
1647b47a10dca17c2e7c8daf8217fc.m,0.00863466
1546013e60132a960f3135bc8bbd6a.m,0.0173573
e2da5ce6b3fa591e3dfb43a5c2528e.m,0.0107437
4410c74557bfa06490fae34d038745.m,0.0169903
8ba65ea9a8dfba021db88c7beb4c9a.m,0.0112625
9da574300364e35d583f50e18c34ef.m,0.0385169
59c0d3a49c5ef1cfbf9fe81eb96ee9.m,0.0468902
3bd2d6a088442f1092e8bfffe1b02f.m,0.0119049
fa89880755ff79b1b7c5e37c6acf17.m,0.00712199
56b6bfa1bf2f849f08c13706d3cd62.m,0.0253332
0b1804f0205ca87caec54c73da8986.m,0.0103993
f968ebbe83f51e5ca5f7381f0386eb.m,0.0111476
22e35c11fefa9f5232e3c670a44d5a.m,0.0135217
ca62d2fe3fc7c2c2048ee4f84357c2.m,0.00710975
a0dc0c5f50a70e270679870ecbf223.m,0.01055
31340c65b26fbd2926524dffbd64b9.m,0.0141631
ada6f550865ae0c8181dc27c5ccc8f.m,0.0106665
dbb73ed3728e27f041c226eec2de38.m,0.0101275
45e85ba07e93b4792ab14bafda67f6.m,0.012766
424088d5c90ee3eede9fa7e727ba30.m,0.0340076
ef2fac9bdf2677a83af315367cac63.m,0.00903252
f90735d2c5f22725d4c126747eb157.m,0.00775313
6c5b02c02b8d6629f441431db2d4d2.m,0.015934
9d4481cb1e1283c58949db544dc16d.m,0.00994528
d65ac9d44c873814e0b9c7f2717256.m,0.00715025
390b2e75812abd2a92149cd981a5aa.m,0.327412
1f27c05056bc52ee9cd36064b3fa2e.m,0.00774429
55394ebef4a536a8664df68c1e294c.m,0.00710614
672bab8dcc8b1d13a906e9d2011231.m,0.00917313
01351c74ffbd86a07a154a42d81ae0.m,0.0156606
067b7e3434fc5ceeeee02fd1b6bffa.m,0.0511834
80d4b2c84901db114dfb02c68d472d.m,0.00720062
236494048a79da113a85eed9154abd.m,0.0245396
c403514606d7c7ee2be7ff01952d45.m,0.00716766
a65366d7648f54b17562a4506392c0.m,0.0158627
c6cc89dbf689dec8f78a493b3408cc.m,0.014244
b73ea39f8b7cee6b21995abded294a.m,0.0145648
014489ac26ed7e7f0f7ed90d140058.m,0.024418
af1b2992f6470811e95ed9263438f2.m,0.00711401
0cf101370e01e0ddd360cc1a82e6ba.m,0.00749027
de35bd00b16bb360e526353db32b99.m,0.00984112
e25e44c5bb1c3015b644dc408bf958.m,0.0104662
9407beb2ffb041ad14977974377681.m,0.00714599
ff50e307511c165a06bf411756dd42.m,0.0150543
f559bb810d6f31eab6579d1daf9cae.m,0.0116361
67192bcd60e5b37f956f4741ba6a7d.m,0.0478078
a733d80d9f8ea9422b9b181c58c301.m,0.012965
e8f7c4c2a655505e2d58ecc82d6362.m,0.0138658
53dbc3eeea227576642368a54ab072.m,0.0114674
6d45dc97792abb03a31a97c28e8d0c.m,0.024967
f8b0d8f75883fd5a668e227d6f7ea0.m,0.00865233
ef321366dd4fee0f3694dc51ad43e9.m,0.00835635
2c626959eba561ad1e9efec96ba848.m,0.0151075
a30c20ff60585b9fc7e96e62e24666.m,0.157553
8081f06144de050da146e5a8ca2cfe.m,0.0202069
621a4e8b74866aa0e3246140e3340a.m,0.0688102
7bf7dde8713b2979b67c9189a7c18a.m,0.00733224
92e2159521b4b63e8548d2c223c1ac.m,0.0134241
e736b23bfc5ee166ade77d67353d8a.m,0.0130711
6505f752aec4bbccb8198e51a6a2ba.m,0.0376554
abc3e5f877631f980d564e62201741.m,0.00774773
627bb9ee38e57260f76f753ef413db.m,0.00716949
34b39e751593380998c0b6764b3fb3.m,0.0466321
2ac5f887955f343c20c0068ad9ba81.m,0.0100751
cb10161b26dde95b951e59bf5d285e.m,0.0243302
0bcd75e26feb7c8f4d3fe0f6d77b43.m,0.0118302
7b3c87b53b459626b24eddcb0fedd0.m,0.029112
389f968055d0d6748455a8b37c0392.m,0.0307209
bd54905ebf034bc2b1c39393bf82ba.m,0.00755119
9027afe3a6bcb4cff7a019852a7595.m,0.00800047
2933ad9e2c27559ed700458d351e4e.m,0.0099539
9d935811d54113564ac1017b9c7233.m,0.0136132
7adfb52e12a3d2aec5cd5415d55947.m,0.00749974
7fd935c6be34ee503d397d4d3eabbd.m,0.00755898
c695274acf4bf94e9f9397beb36c71.m,0.0201969
84586aeebe697088290dd3b2ad071e.m,0.0068503
2c5a387e4ce83757ecb91ddd2d639b.m,0.00790678
dc952d7c6d99cfb632dca1a3f8be9a.m,0.00779181
2ff98bdd3e7db77676b73df5c86ae9.m,0.0065242
73d197f48644156e013bc453efa393.m,0.00808281
8f12758f56365cca7c0b387fbd8735.m,0.00876805
cad3cb9b7cdd2800827f9d9bfdad6c.m,0.0499262
21c18b9821f63559a0d2d531a77f09.m,0.00890426
0e2c52c122afc0e6da65ba6584ccb6.m,0.0466035
983cc7a3928728e1aa6a3e87dc17b3.m,0.0116577
2e4e4a783c7be0884553afd1b54952.m,0.0583908
61af40af2fe58d03f9eeb45ed9ff73.m,0.0143828
1ea48c627fc77f65576e438ad90fad.m,0.00942523
cae4141329415a1077d064536ad5ba.m,0.0232687
b2830d427aba0b557084506980d171.m,0.0832026
bfc875ee05c2af846cab819f7e21be.m,0.0530107
7948d8ab5eaccdff53b5426d9ef09a.m,0.00888954
963abf66fc630d2646b0f2c3a6e2dd.m,0.00707366
fd21c031821ae777eedd1c0572bc0b.m,0.00652108
ea8d21e668ae7cb74a22d1a4913f0f.m,0.0328262
c300b4262e81d42af3569e371d3d1d.m,0.00658097
c8b5ff5a8cf6673d8a88632d1f7e94.m,0.0165908
69d7db4611dd0ee7fc342695b44fb9.m,0.007404
8b2e8be2173b67a87dfe60ea441c94.m,0.0176233
ac7b95742596096b0610e64dc68dd7.m,0.0103167
5cfb20b2622602e1d4b4db11a1db5d.m,0.0070911
b5e77a5c1c47f37c67e8e328e49e1b.m,0.47294
c13d1d46ff6fe3c4b93ae3921bbd6c.m,0.044015
5410b1e59374d0ecb5e9a2da86ad80.m,0.0841358
f6b0c9ca6ad88bf9ecfe7497659615.m,0.0380984
b5966da2c318aa459da2b9a4126829.m,0.0291268
a84bad0af08a4dac4a597e9aa968b8.m,0.0194657
4be44d18fba3c23edcd38858559a81.m,0.00803908
59adeee55d423083e087de3914169c.m,0.02403
de23217905c3494a6155e02c9b7610.m,0.0101675
284dd08b01a435eee26147369dacd0.m,0.0569326
88b2a81dec20b9f15a1643bac1e75a.m,0.00934703
2ecd2786e6db25a2b11dce98621c57.m,0.0390359
86a6f56c9791c13060c1a11bad9112.m,0.0181573
a03a0986090280e16408044df87180.m,0.00971465
2e02cdc62b0372ee98025127f011ed.m,0.0122821
40c2fe4a58d0d21a121165a2dac80a.m,0.013788
679cef99b1d2961f6f6ed0356b23ff.m,0.0120431
7d0fe2fc89e13c31007e29d15cf159.m,0.0283676
d4dba29bb1fac274d8ca4adf234974.m,0.0852969
8641e3590443bcfafb4133340eabff.m,0.0310216
82087fca4bf99d9832a323edfe8568.m,0.0700085
8b6fc1411fad7cacf54e2faa9d188b.m,0.0396671
1e4b3a19614ce2ffc6c04969753a13.m,0.0212334
fbbe9c9c68c6fa2d0fe331f0fbafba.m,0.065284
ed9b2592725b1c1224b9bb431f0cb4.m,0.0135639
9dbbe449cc4ce1b7e9a6680b9bd8dc.m,0.0342862
e9ae24de0a38606fea07bf6f7db723.m,0.456388
bde948d812d841daceb49dad529dcb.m,0.00824777
990c092ccf185e2ee0874426cd17b4.m,0.0424598
daabd74e2230dacc787338137afcbb.m,0.00641581
439138800fa4047b212d46b70ebabe.m,0.00657521
9ad0f328dfe97b6747e13198b5b04e.m,0.0117022
834f6b10e45e7db2e876de994b6a61.m,0.0124934
04ddc60941a265fa53d66176f33450.m,0.0492737
d298ca695f0debb3caedcbacc3d300.m,0.100439
1fc31888a33f89180c142bf20ad52a.m,0.0189291
6fd8c31deec62ff6d989434de3abde.m,0.0112298
77d769ed062cba78b75dfec1dd9a0e.m,0.0413582
5ff7bdfbec2c21bace07cbf0413b76.m,0.0209232
e0f4d4bf06ca788862671ac7105eae.m,0.00681051
35898178d99d51cc635f7f674d4630.m,0.175582
4e2c47bdb5f1695d4f11811c72162d.m,0.006404
da079af32130c5bafe81ebaa587d52.m,0.0297353
b5c960a8a7378c3ba3622dc8584fe8.m,0.0268411
c0d9bceb551b8c6ae4cec9b351a1dd.m,0.00641398
fc4acd9999bcd76ce97b09407b5dbe.m,0.0143582
4327afad7cf9520b5cb3f232c20481.m,0.0080041
ebb7869ed955f51400d87f6889cb4a.m,0.0437659
d8382fef9734ca2029035d3508f40d.m,0.00660559
d89a6851fad589b27311cbe408b236.m,0.0103458
d6c808ff258ad9c94a7888f39ae173.m,0.0116757
1bd5c7b9b8ddfee69871e7b28d92a5.m,0.00782292
42d2212dbd8c93e3ad902877fd19ca.m,0.00646854
64f804ca427aafcc75bf901b461a42.m,0.00606154
a8763ced5cb8f090b43452f558bc17.m,0.013013
1e7b8967febf5f7b5535f76d5c7d1f.m,0.0119505
3cbeb5ead8fa466cfa10f1a4071487.m,0.0328817
55b1c63f841fe7902efec4e590c8ae.m,0.00762289
b3f22cedcae98455d8cd6937ad5544.m,0.00716752
74b7adccc15f5073c7589b341c3af4.m,0.00705709
33bcbf7815440f3bc478c1af548d81.m,0.0099449
71df5220ae5ff1aa89ece96b35f9af.m,0.0245298
a37a06882affc66bfb0ca065ab25dc.m,0.00654052
db1184a3810c999fd4654bb3380773.m,0.00688346
6dc4ce35a73a4222b7eb59ca014b69.m,0.0396424
5eeb2feaa657d2e330efc0e4845337.m,0.0095061
d3dfe90b3867b43412999c52296b74.m,0.00678615
e1bed1fc5c0618975a9add9c84bb4a.m,0.0102003
08d00bd7bc6b9e55264e55376634d0.m,0.00755531
489b9f45abc50058b3ca28ea2ba888.m,0.00878429
9f524d150391fe920f97bcf6b83318.m,0.0409556
d595693ec3e43ba1071f6b02ec25f7.m,0.0703234
4db3d85d7fbc1b261578f6fa759c95.m,0.00864718
dbc94923ed28c70781c3cf96883884.m,0.0161593
2cc763417f7a2947e93329cb4a7bbb.m,0.0140859
481d6d337f76b67407a77920cbb80c.m,0.0123773
c46441a9dcc4c060988ceb3d8841b4.m,0.00666261
f8827d5dc0a51253f0ad276504305f.m,0.00761346
ab4230a7f97459d5b07be1de00641b.m,0.00801289
e72675fd26aeba4c14daaa6dd2897c.m,0.00788341
e07009e3125324e87963da70d57c44.m,0.0291255
d84af3b71f49b98fa45c6f21175bb0.m,0.00690151
5b6699256b5da3d2e3bd1eda2c3fab.m,0.0583059
301e02157c7d1786e7983c9a44d7f4.m,0.0066236
517179cb3c991826aa58620f2a2f57.m,0.00685431
f1765c235716ef991cac4579fb58aa.m,0.00620965
fde5b6933d2b9599f4832ef6a562a1.m,0.0235834
07c3bf606ec801f45714f5ba6d3e2c.m,0.00665303
e36df2d955b1eb1bd14f48e1c182c4.m,0.00877213
370d6c67e934a9e5e0a794a47acb8e.m,0.00661837
44d7a5922cd9a9fca1d423f7844d98.m,0.00910369
fc4404c67ac30c09045a19091264bd.m,0.00805045
73a2fda67a4fc7650406b353ba2364.m,0.0284389
4f200a3a6f0bf8fb539d9184d37bff.m,0.0230984
88f9a5cf7d1fb0e21940ca7d003a37.m,0.0118573
